country_name,industry,year,VA_em,country,AIPI_alt,AIPI_alt_bartik,broadband,gdppc_raw,renew,rd,trade,ln_gdppc,wgi,co2_kt,ln_co2int_em,pair_id_em,ASEAN
United Arab Emirates,C,2021,41525151135.520004,ARE,2.6113334375305657,2.464446150134414,36.5005361093336,40935.8936567784,1,1.49469,182.9093550665972,10.619762552689352,0.5854870666666668,101401.26352067968,-6.014969022266427,ARE_C,0
United Arab Emirates,C,2022,43696160850.51,ARE,2.2757258047372404,2.2224033040856663,36.8485872897377,41828.5553298104,1,1.49469,185.74166098281856,10.641334527139154,0.6132792,101482.28123417082,-6.065131310711949,ARE_C,0
Armenia,C,2015,854787822.7900001,ARM,1.363962019132244,2.483187446112699,9.80149439763493,3512.3935027670905,10.7,0.25002,71.68207434275752,8.164052993685441,-0.240307083333333,619.7871645953986,-7.229232420449035,ARM_C,0
Armenia,C,2016,783124292.3599999,ARM,0.6783145041327373,2.5357916812188424,10.2497847569184,3533.8850360700676,13.2,0.23305,76.07796745935478,8.170153121527093,-0.2551469666666665,543.8908532414531,-7.272298111719764,ARM_C,0
Armenia,C,2017,1067399986.0100001,ARM,0,2.670432161562471,10.8172556564183,3815.374742603702,12.6,0.22788,87.20237653983696,8.246794167624104,-0.21188006666666664,631.9592410134512,-7.431911429775536,ARM_C,0
Armenia,C,2018,898893459.6400002,ARM,0,2.670432161562471,11.9399374219278,4027.833930109786,11.1,0.18876,92.47310702121204,8.30098402411806,-0.007100249999999669,735.526894565309,-7.108332690832319,ARM_C,0
Armenia,C,2019,978626611.9100001,ARM,0,2.734143110652236,13.2819462446608,4343.458395830194,10.3,0.17854,97.84700486532697,8.376426175164449,-0.004348716666666483,718.8036474750514,-7.216317222034562,ARM_C,0
Armenia,C,2020,936597541.9300001,ARM,0,2.5277524880565583,14.8883804721864,4032.090434549551,8.4,0.2092,70.12135713687886,8.302040238703432,-0.030291850000000002,782.3732598822415,-7.087677010172885,ARM_C,0
Armenia,C,2021,947413339.35,ARM,0,2.4865575373112585,16.2565945813558,4264.799615051871,9.1,0.20557,79.24890576471122,8.35815047524684,-0.10038971666666667,824.5666304947358,-7.046632797380145,ARM_C,0
Armenia,C,2022,1735367677.4599998,ARM,0,2.241928551263,17.7300708049016,4791.004817121827,9.1,0.20955,103.878629213508,8.474495442334886,-0.12206183333333333,766.8575555513212,-7.724428798996954,ARM_C,0
Armenia,D_E,2015,370565426.17,ARM,0.0846529425965782,0.2875165989825674,9.80149439763493,3512.3935027670905,10.7,0.25002,71.68207434275752,8.164052993685441,-0.240307083333333,1286.2669462097092,-5.6632858350239434,ARM_D_E,0
Armenia,D_E,2016,312644540.5,ARM,0.029021209524969224,0.3021348800233772,10.2497847569184,3533.8850360700676,13.2,0.23305,76.07796745935478,8.170153121527093,-0.2551469666666665,1185.734588017257,-5.574704403817768,ARM_D_E,0
Armenia,D_E,2017,383840296.58,ARM,0,0.3421388123484751,10.8172556564183,3815.374742603702,12.6,0.22788,87.20237653983696,8.246794167624104,-0.21188006666666664,1255.021226179525,-5.723074086025602,ARM_D_E,0
Armenia,D_E,2018,368245222.59000003,ARM,0,0.3421388123484751,11.9399374219278,4027.833930109786,11.1,0.18876,92.47310702121204,8.30098402411806,-0.007100249999999669,1495.538028735305,-5.506263054438471,ARM_D_E,0
Armenia,D_E,2019,368229361.97,ARM,0,0.36241054454222965,13.2819462446608,4343.458395830194,10.3,0.17854,97.84700486532697,8.376426175164449,-0.004348716666666483,1361.7741649383222,-5.5999176276151195,ARM_D_E,0
Armenia,D_E,2020,344525452.1999999,ARM,0,0.29986481275777627,14.8883804721864,4032.090434549551,8.4,0.2092,70.12135713687886,8.302040238703432,-0.030291850000000002,1436.244364004433,-5.480136343223798,ARM_D_E,0
Armenia,D_E,2021,339627836.34000003,ARM,0,0.28843652888349725,16.2565945813558,4264.799615051871,9.1,0.20557,79.24890576471122,8.35815047524684,-0.10038971666666667,1436.244364004433,-5.465818793030904,ARM_D_E,0
Armenia,D_E,2022,502669273.08,ARM,0,0.22729681752362504,17.7300708049016,4791.004817121827,9.1,0.20955,103.878629213508,8.474495442334886,-0.12206183333333333,1231.0665977181282,-6.012051498817691,ARM_D_E,0
Azerbaijan,C,2012,2949365146.23,AZE,0,2.0585134098209066,14.6071625537092,5193.175011195519,2.8,0.21427,78.26306954042201,8.555100544642803,-0.8221271666666663,3163.4247313065925,-6.837690005038404,AZE_C,0
Azerbaijan,C,2013,3126401297.069999,AZE,0,2.186721572941767,18.0145551396199,5425.995597805777,2.5,0.20969,74.67584476298511,8.598956681903726,-0.7206253499999997,3349.3733794353516,-6.8388645992989625,AZE_C,0
Azerbaijan,C,2014,3541475611.4399996,AZE,0,2.3801603017175794,19.7076399486748,5508.602656126762,2.1,0.20978,69.48322519533467,8.61406626855578,-0.6774843166666666,3721.2376393816307,-6.858242446952649,AZE_C,0
Azerbaijan,C,2015,2648694761.88,AZE,0,2.4882383333893796,19.4759070425568,5500.503646284862,2.3,0.22232,72.60150790731886,8.61259493907989,-0.656523699999998,3658.3990619839874,-6.584796617993422,AZE_C,0
Azerbaijan,C,2016,1852694575.46,AZE,0,2.537391793410016,18.2770953995915,5272.718171418611,1.9,0.20637,90.0773187345677,8.570301290618433,-0.5822915999999997,3931.7148121904024,-6.155320715948318,AZE_C,0
Azerbaijan,C,2017,1920504407.7899997,AZE,0,2.670432161562471,18.1091657629876,5229.252599934125,1.9,0.18468,90.4023156823216,8.56202364052454,-0.5970913333333312,3157.0204290619527,-6.410714462318265,AZE_C,0
Azerbaijan,C,2018,2176531837.8,AZE,0,2.670432161562471,18.8342000186458,5261.929382344318,1.9,0.18416,91.67257653698248,8.568253041203137,-0.59035045,2996.8495068376037,-6.587926416394404,AZE_C,0
Azerbaijan,C,2019,2410458933.640001,AZE,0,2.734143110652236,19.2178211211639,5346.9531860411425,1.7,0.20013,85.81814540845608,8.584282179728273,-0.5641423999999984,4054.2232614666045,-6.387813318842224,AZE_C,0
Azerbaijan,C,2020,2604973759.63,AZE,0.6783145041327373,2.5261368647911433,19.5985750948022,5087.5002278362745,1.3,0.2239,72.0178676487811,8.534541874534392,-0.5838567,4850.892659904919,-6.286015139455787,AZE_C,0
Azerbaijan,C,2021,3519292418.4500003,AZE,0,2.4865575373112585,20.0856994533421,5349.582260714248,1.3,0.20836,76.28686568701504,8.584773754732,-0.5705071499999996,5165.746644232304,-6.523965580356939,AZE_C,0
Azerbaijan,C,2022,4163729595.81,AZE,0,2.241928551263,20.3655958095069,5599.585249710247,1.3,0.1513,86.98227325417788,8.630447811428732,-0.5776936666666664,5099.029022161772,-6.705116355267174,AZE_C,0
Azerbaijan,D_E,2012,1461880365.8100002,AZE,0,0.18842947600817259,14.6071625537092,5193.175011195519,2.8,0.21427,78.26306954042201,8.555100544642803,-0.8221271666666663,13877.1134352115,-4.657237840142291,AZE_D_E,0
Azerbaijan,D_E,2013,1527781212.2,AZE,0,0.21500306512388162,18.0145551396199,5425.995597805777,2.5,0.20969,74.67584476298511,8.598956681903726,-0.7206253499999997,13647.183361065,-4.71803862057769,AZE_D_E,0
Azerbaijan,D_E,2014,1384122863.8300002,AZE,0,0.26046370525289664,19.7076399486748,5508.602656126762,2.1,0.20978,69.48322519533467,8.61406626855578,-0.6774843166666666,14125.355647696,-4.584850451367563,AZE_D_E,0
Azerbaijan,D_E,2015,808283328.32,AZE,0,0.28889617667683326,19.4759070425568,5500.503646284862,2.3,0.22232,72.60150790731886,8.61259493907989,-0.656523699999998,14336.3607267743,-4.032113632698881,AZE_D_E,0
Azerbaijan,D_E,2016,540277692.47,AZE,0,0.3025882757462982,18.2770953995915,5272.718171418611,1.9,0.20637,90.0773187345677,8.570301290618433,-0.5822915999999997,14239.9514307185,-3.6360317574804633,AZE_D_E,0
Azerbaijan,D_E,2017,501800244.59999996,AZE,0,0.3421388123484751,18.1091657629876,5229.252599934125,1.9,0.18468,90.4023156823216,8.56202364052454,-0.5970913333333312,14191.1912114383,-3.5655806864815847,AZE_D_E,0
Azerbaijan,D_E,2018,543298684.66,AZE,0,0.3421388123484751,18.8342000186458,5261.929382344318,1.9,0.18416,91.67257653698248,8.568253041203137,-0.59035045,14058.8135080305,-3.654409737477726,AZE_D_E,0
Azerbaijan,D_E,2019,553686470.6,AZE,0,0.36241054454222965,19.2178211211639,5346.9531860411425,1.7,0.20013,85.81814540845608,8.584282179728273,-0.5641423999999984,14188.5303732883,-3.664164670964524,AZE_D_E,0
Azerbaijan,D_E,2020,621138235.29,AZE,0.029021209524969224,0.29941018026426564,19.5985750948022,5087.5002278362745,1.3,0.2239,72.0178676487811,8.534541874534392,-0.5838567,13651.7086380217,-3.817688969528755,AZE_D_E,0
Azerbaijan,D_E,2021,778753974.71,AZE,0,0.28843652888349725,20.0856994533421,5349.582260714248,1.3,0.20836,76.28686568701504,8.584773754732,-0.5705071499999996,14070.465300729102,-4.013617233056338,AZE_D_E,0
Azerbaijan,D_E,2022,888910447.06,AZE,0,0.22729681752362504,20.3655958095069,5599.585249710247,1.3,0.1513,86.98227325417788,8.630447811428732,-0.5776936666666664,13604.1060662479,-4.17962483216393,AZE_D_E,0
Bangladesh,C,2012,19094975625.980007,BGD,0,2.0585134098209066,0.387219068103915,1050.3914040406614,37.3,NA,48.11092274904673,6.956918139444688,-0.9948911166666647,18191.725867861405,-6.956213655132383,BGD_C,0
Bangladesh,C,2018,54325489611.36,BGD,0,2.670432161562471,4.92461851093909,1462.2505025571324,27,NA,32.51463172408839,7.287731968010634,-0.8997522999999982,35764.294175879964,-7.325798791404327,BGD_C,0
Bangladesh,D_E,2013,2050555896.6000001,BGD,0,0.21500306512388162,0.974448436120221,1103.1569590712293,37,NA,46.29640272281737,7.005931311098014,-1.0512543499999996,33305.017647399865,-4.120158138708547,BGD_D_E,0
Bangladesh,D_E,2014,2619219423.55,BGD,0.029021209524969224,0.25999079783747353,1.95813780918421,1159.407534759807,35.4,NA,44.51408019680959,7.055664407728578,-0.909626483333333,35546.26984558121,-4.299796398666294,BGD_D_E,0
Bangladesh,D_E,2015,3127901754.3,BGD,0,0.28889617667683326,3.06992245398744,1224.3864766816523,33.1,NA,42.085996307038194,7.110195162156989,-0.9294847499999996,38076.47908707343,-4.408520948000393,BGD_D_E,0
Bulgaria,C,2012,6012941584.03,BGR,1.0787860898410706,2.0533381690418,18.2006758494654,6693.427732512701,15.6,0.60039,123.9713227141743,8.808881388501156,0.049715916666666686,8024.068874552404,-6.6192237218552865,BGR_C,0
Bulgaria,C,2013,6341753078.940001,BGR,1.7669146875429325,2.175304785067106,19.5682074718498,6792.735499647352,18.2,0.63424,129.6886829864819,8.823609011240142,-0.010758433333333326,7880.342808240171,-6.69053911357569,BGR_C,0
Bulgaria,C,2014,7000485861.129998,BGR,2.3707609644015446,2.361272440586698,20.5011345688189,6941.018539467182,17.1,0.79007,130.2483771152453,8.845203806344111,0.0017120000000000006,8069.033318227893,-6.765701146339345,BGR_C,0
Bulgaria,C,2015,6556906070.47,BGR,1.7669146875429325,2.479805958983304,22.4944225140811,7268.654454738727,17.9,0.94947,126.73664221294958,8.89132647151867,0.014306666666666818,8883.488214133175,-6.604079838305393,BGR_C,0
Bulgaria,C,2016,7339196392.630001,BGR,1.585598864237056,2.5309759248947685,23.8176881048635,7586.504110508195,17.7,0.77009,122.8055143565134,8.934126172783932,0.06424650000000003,9219.217522859362,-6.679694465723681,BGR_C,0
Bulgaria,C,2017,8229524038.52,BGR,1.0787860898410706,2.667628904689131,25.3925159519229,7898.706930136523,17.1,0.74037,129.63442904800365,8.97445434532857,0.07990125000000017,9815.82761415927,-6.731487313963458,BGR_C,0
Bulgaria,C,2018,9192888400.07,BGR,1.0787860898410706,2.667628904689131,27.103417988838,8194.37434587757,19.6,0.75505,129.16650293063154,9.011203142427876,0.1321784666666667,9987.114843253292,-6.8248897176569265,BGR_C,0
Bulgaria,C,2019,9311743572.9,BGR,0,2.734143110652236,28.8836779290396,8626.134186803722,19.3,0.83576,125.26041834641084,9.062551733173477,0.15764503333333335,9354.270614663657,-6.90319864306421,BGR_C,0
Bulgaria,C,2020,9085650789.119999,BGR,1.585598864237056,2.521274274273604,30.5042854761098,8440.08304721192,21.1,0.84549,110.4238998462493,9.040747427258646,0.07586201666666684,8720.209349346107,-6.948808366044375,BGR_C,0
Bulgaria,C,2021,9746183651.81,BGR,1.0787860898410706,2.483187446112699,32.7688420838347,9161.477379907265,20.4,0.76933,121.2140882638226,9.122762730679062,0.10683360000000001,9501.674319745256,-6.933163039778757,BGR_C,0
Bulgaria,C,2022,10343301837.41,BGR,1.585598864237056,2.2332976949574146,34.9667968772891,9597.867964065475,20.4,0.75174,138.84487724123846,9.169296265714427,0.07705133333333335,9460.652240502224,-6.996953095837913,BGR_C,0
Bulgaria,D_E,2012,2382312737.41,BGR,0.057223887399433127,0.18741273986038337,18.2006758494654,6693.427732512701,15.6,0.60039,123.9713227141743,8.808881388501156,0.049715916666666686,30632.120339528563,-4.353777890517642,BGR_D_E,0
Bulgaria,D_E,2013,2713143798.3599997,BGR,0.1373522078753459,0.2125260736719078,19.5682074718498,6792.735499647352,18.2,0.63424,129.6886829864819,8.823609011240142,-0.010758433333333326,26559.09654409296,-4.626491006333817,BGR_D_E,0
Bulgaria,D_E,2014,2183581783.06,BGR,0.25809692858364264,0.2557245369906888,20.5011345688189,6941.018539467182,17.1,0.79007,130.2483771152453,8.845203806344111,0.0017120000000000006,28253.02171629662,-4.347521411974105,BGR_D_E,0
Bulgaria,D_E,2015,2197348502.37,BGR,0.1373522078753459,0.28659582203132816,22.4944225140811,7268.654454738727,17.9,0.94947,126.73664221294958,8.89132647151867,0.014306666666666818,29302.8612880958,-4.317321520142865,BGR_D_E,0
Bulgaria,D_E,2016,2354583428.92,BGR,0.11134968664210926,0.3007734581421315,23.8176881048635,7586.504110508195,17.7,0.77009,122.8055143565134,8.934126172783932,0.06424650000000003,26038.6499652353,-4.504537131528577,BGR_D_E,0
Bulgaria,D_E,2017,2499050956.4699993,BGR,0.057223887399433127,0.3412670026777997,25.3925159519229,7898.706930136523,17.1,0.74037,129.63442904800365,8.97445434532857,0.07990125000000017,27446.7395313034,-4.511418938929435,BGR_D_E,0
Bulgaria,D_E,2018,2704820180.31,BGR,0.057223887399433127,0.3412670026777997,27.103417988838,8194.37434587757,19.6,0.75505,129.16650293063154,9.011203142427876,0.1321784666666667,23984.3051444224,-4.725391048178737,BGR_D_E,0
Bulgaria,D_E,2019,2863698861.9,BGR,0,0.36241054454222965,28.8836779290396,8626.134186803722,19.3,0.83576,125.26041834641084,9.062551733173477,0.15764503333333335,22508.4465247109,-4.8459787367043985,BGR_D_E,0
Bulgaria,D_E,2020,2826957652.4100003,BGR,0.11134968664210926,0.2980450413223917,30.5042854761098,8440.08304721192,21.1,0.84549,110.4238998462493,9.040747427258646,0.07586201666666684,18279.817264663092,-5.041158808375733,BGR_D_E,0
Bulgaria,D_E,2021,2912729039.37,BGR,0.057223887399433127,0.2875165989825674,32.7688420838347,9161.477379907265,20.4,0.76933,121.2140882638226,9.122762730679062,0.10683360000000001,22949.104363615297,-4.843566824714516,BGR_D_E,0
Bulgaria,D_E,2022,4812000765.45,BGR,0.11134968664210926,0.22533994522559503,34.9667968772891,9597.867964065475,20.4,0.75174,138.84487724123846,9.169296265714427,0.07705133333333335,26218.6032015505,-5.212399031501171,BGR_D_E,0
Bosnia and Herzegovina,C,2012,1814850755.79,BIH,0,2.0585134098209066,12.789715194055301,4139.917327736571,15.3,0.26533,88.14510886285292,8.328431097474217,-0.3445521166666662,2865.4787342858067,-6.4510230814137195,BIH_C,0
Bosnia and Herzegovina,C,2013,1907437975.61,BIH,0,2.186721572941767,14.2931086481084,4306.731750722136,19.5,0.32132,87.93123802805619,8.367934600951072,-0.3064904833333332,3312.2631782953135,-6.3558845511552855,BIH_C,0
Bosnia and Herzegovina,C,2014,2067126728.8,BIH,0,2.3801603017175794,15.2154563374569,4412.676178177339,23.6,0.25725,90.55227803956625,8.392236627510174,-0.1813286166666665,3165.262471012581,-6.481678886913079,BIH_C,0
Bosnia and Herzegovina,C,2015,1894438644.5499997,BIH,0,2.4882383333893796,18.0468836372803,4662.258692194478,25.2,0.21603,88.29199258758803,8.44725530758742,-0.31733828333333314,3209.858206381099,-6.380451080143552,BIH_C,0
Bosnia and Herzegovina,C,2016,2089421636.31,BIH,0,2.537391793410016,19.0747891666088,4876.5347149563295,23,0.21337,88.24403400227379,8.492190147213005,-0.32727256666666615,3137.8059010304096,-6.5011187795823995,BIH_C,0
Bosnia and Herzegovina,C,2017,2210027224.44,BIH,0,2.670432161562471,20.4261287573476,5099.81602856447,18.5,0.1978,96.64588035668616,8.53695974523128,-0.3732770333333332,3356.3978859812514,-6.489891772020559,BIH_C,0
Bosnia and Herzegovina,C,2018,2453466204.5699997,BIH,0,2.670432161562471,21.1504576321228,5360.252010176329,35.4,0.19199,98.43206941826314,8.586766269783533,-0.44522053333333333,3709.4223183599415,-6.494380925901265,BIH_C,0
Bosnia and Herzegovina,C,2019,2394200395.41,BIH,0,2.734143110652236,22.2950124838105,5583.297212764579,36.8,0.19001,94.516125154246,8.62753477920858,-0.4934115166666665,3554.7266151761823,-6.512526431169968,BIH_C,0
Bosnia and Herzegovina,C,2020,2467903807.2899995,BIH,0,2.5277524880565583,23.3507882918721,5490.753666351392,37.7,0.20325,82.52164679940071,8.610820804926988,-0.45446329999999985,2971.727248785136,-6.721981059270599,BIH_C,0
Bosnia and Herzegovina,C,2021,3391836165.31,BIH,0,2.4865575373112585,24.5890868366952,5995.541975904936,36.6,0.19035,96.73911444087436,8.698771468030062,-0.4972106499999998,3066.7277612602484,-7.0085155780854285,BIH_C,0
Bosnia and Herzegovina,C,2022,3556314804.950001,BIH,0.6783145041327373,2.2397778107305504,27.3190356221695,6327.162068491737,36.6,0.18743,110.20528437738682,8.752607084196047,-0.4695432499999995,3177.598213672767,-7.020354487835487,BIH_C,0
Bosnia and Herzegovina,D_E,2012,853662406.63,BIH,0,0.18842947600817259,12.789715194055301,4139.917327736571,15.3,0.26533,88.14510886285292,8.328431097474217,-0.3445521166666662,15055.581429641748,-4.037787025681774,BIH_D_E,0
Bosnia and Herzegovina,D_E,2013,1000319963.1200001,BIH,0,0.21500306512388162,14.2931086481084,4306.731750722136,19.5,0.32132,87.93123802805619,8.367934600951072,-0.3064904833333332,15121.594561916709,-4.191951365289802,BIH_D_E,0
Bosnia and Herzegovina,D_E,2014,884268150.4,BIH,0,0.26046370525289664,15.2154563374569,4412.676178177339,23.6,0.25725,90.55227803956625,8.392236627510174,-0.1813286166666665,12869.44420965576,-4.229904518474064,BIH_D_E,0
Bosnia and Herzegovina,D_E,2015,793537121.22,BIH,0,0.28889617667683326,18.0468836372803,4662.258692194478,25.2,0.21603,88.29199258758803,8.44725530758742,-0.31733828333333314,12710.255951575102,-4.13409109768856,BIH_D_E,0
Bosnia and Herzegovina,D_E,2016,828950100.6400001,BIH,0,0.3025882757462982,19.0747891666088,4876.5347149563295,23,0.21337,88.24403400227379,8.492190147213005,-0.32727256666666615,14846.10297296291,-4.022422556346205,BIH_D_E,0
Bosnia and Herzegovina,D_E,2017,807418785.6899999,BIH,0,0.3421388123484751,20.4261287573476,5099.81602856447,18.5,0.1978,96.64588035668616,8.53695974523128,-0.3732770333333332,15205.73043170322,-3.9721701161513647,BIH_D_E,0
Bosnia and Herzegovina,D_E,2018,985714193.55,BIH,0,0.3421388123484751,21.1504576321228,5360.252010176329,35.4,0.19199,98.43206941826314,8.586766269783533,-0.44522053333333333,15054.81954195963,-4.181668272753388,BIH_D_E,0
Bosnia and Herzegovina,D_E,2019,948536453.85,BIH,0,0.36241054454222965,22.2950124838105,5583.297212764579,36.8,0.19001,94.516125154246,8.62753477920858,-0.4934115166666665,13580.2601677316,-4.246302941693096,BIH_D_E,0
Bosnia and Herzegovina,D_E,2020,924621403.3899999,BIH,0,0.29986481275777627,23.3507882918721,5490.753666351392,37.7,0.20325,82.52164679940071,8.610820804926988,-0.45446329999999985,14569.82855575761,-4.150431506893571,BIH_D_E,0
Bosnia and Herzegovina,D_E,2021,1228598840.36,BIH,0,0.28843652888349725,24.5890868366952,5995.541975904936,36.6,0.19035,96.73911444087436,8.698771468030062,-0.4972106499999998,13846.395614464449,-4.485604690537423,BIH_D_E,0
Bosnia and Herzegovina,D_E,2022,1086994152.18,BIH,0.029021209524969224,0.2268079583335033,27.3190356221695,6327.162068491737,36.6,0.18743,110.20528437738682,8.752607084196047,-0.4695432499999995,13604.23293142846,-4.380790518054212,BIH_D_E,0
